1	45.275
2	44.255
3	44.922
4	45.765
5	45.196
6	44.824
7	45.765
8	44.961
9	44.745
10	45.922
11	47.039
12	48.02
13	51.314
14	52.451
15	54.549
16	54.333
17	55.333
18	54.863
19	55.686
20	56
21	56.529
22	55.765
23	56.804
24	55.255
25	56.804
26	56.078
27	56.235
28	56.765
29	55.353
30	54.922
31	55.686
32	54.196
33	54.118
34	54.294
35	53.686
36	53.588
37	53.922
38	53.98
39	55.549
40	53.353
41	55.078
42	53.941
43	52.49
44	52.431
45	52.588
46	53.196
47	50.784
48	49.784
49	49.02
50	51.431
51	51.157
52	49.686
53	48.49
54	49.608
55	49.667
56	49.784
57	48.804
58	49.608
59	49.255
60	49.353
61	48.588
62	47.745
63	47.745
64	48.667
65	48.216
66	48.196
67	47.412
68	46.784
69	48.059
70	47.667
71	48.02
72	48.588
73	47.373
74	47.176
75	46.843
76	47.216
77	48.569
78	48.039
79	45.176
80	46.745
81	47.549
82	48.451
83	47.882
84	47.196
85	46.412
86	47.471
87	46.373
88	46.824
89	47.353
90	47.608
91	46.471
92	47.176
93	47.078
94	46.196
95	45.941
96	46.922
97	47.392
98	46.137
99	46.451
100	46.216
101	45.961
102	46.863
103	46.882
104	45.647
105	47.176
106	46.412
107	45.843
108	45.706
109	45.412
110	46.098
111	46.294
112	45.588
113	45.824
114	46.333
115	47.059
116	45.608
117	45.725
118	46.941
119	45.608
120	45.608
121	47.294
122	45.392
123	46.216
124	47.471
125	44.824
126	46.412
127	46.863
128	45.451
129	46.569
130	44.863
131	45.412
132	44.667
133	45.49
134	46.235
135	46.216
136	46.255
137	45.216
138	45.922
139	45.647
140	45.745
141	46.294
142	45.49
143	48.157
144	45.275
145	46.353
146	47
147	46.706
148	46.294
149	47.02
150	46.647
151	47.451
152	47.686
153	46.431
154	46.784
155	46.882
156	46.118
157	45.569
158	46.196
159	45.314
160	46.569
161	47.118
162	44.863
163	45.902
164	45.843
165	46.863
166	45.843
167	46.333
168	45.333
169	46.431
170	46.392
171	44.941
172	47.471
173	46.922
174	45.373
175	46.294
176	46.314
177	46.333
178	45.941
179	46.098
180	45.902
181	46.098
182	46.471
183	46.843
184	45.765
185	46.157
186	46.196
187	45.451
188	45.725
189	46.137
190	45.627
191	46.02
192	45.961
193	44.98
194	46.392
195	46.51
196	46.431
197	46.51
198	46.608
199	45.431
200	45.196
201	46.118
202	45.118
203	45.431
204	46.902
205	45.02
206	45.745
207	44.941
208	45.078
209	45.784
210	45.627
211	47
212	44.471
213	47.392
214	46.706
215	46.961
216	46.275
217	47.824
218	45.255
219	46.961
220	45.922
221	46.02
222	46.098
223	46.255
224	45.373
225	46.588
226	46.235
227	46.118
228	44.784
229	45.922
230	46.333
231	44.392
232	46.549
233	46.216
234	47.353
235	46.529
236	44.627
237	45.373
238	44.275
239	47.882
240	46.627
241	46.765
242	45.412
243	46.706
244	46.157
245	46.412
246	45.471
247	44.706
248	46.373
249	46.412
250	46.314
251	46.549
252	45.176
253	46.647
254	46.176
255	46
256	46.961
257	45.294
258	46.843
259	46.196
260	45.255
261	45.725
262	45.176
263	46.255
264	45.863
265	45.784
266	46.627
267	44.882
268	45
269	45.529
270	45.843
271	46
272	45.961
273	46.078
274	44.078
275	45.627
276	46.431
277	46.549
278	46.608
279	47.078
280	46.333
281	46.216
282	44.314
283	45.216
284	44.294
285	46.314
286	46.627
287	45.882
288	45.922
289	45.588
290	45.608
291	46.961
292	45.451
293	44.824
294	46.02
295	44.902
296	45.039
297	44.922
298	45.255
299	44.725
300	45.412
301	45.647
302	45.451
303	46.725
304	45.02
305	45.706
306	45.725
307	46.49
308	44.02
309	43.588
310	44.176
311	45.471
312	45.569
313	44.784
314	44.824
315	45.569
316	45.843
317	45
318	45.725
319	45.824
320	45.157
321	46.412
322	46.529
323	46.196
324	45.843
325	47.118
326	45.725
327	44.961
328	45.941
329	47.294
330	45.569
331	45.451
332	45.314
333	45
334	46.137
335	45.902
336	45.98
337	44.922
338	44.471
339	45.51
340	45.314
341	46.804
342	44.588
343	46.941
344	46.039
345	44.824
346	44.647
347	47.588
348	44.922
349	45
350	47.235
351	45.961
352	45.98
353	45.529
354	43.941
355	45.529
356	45.02
357	45.216
358	44.647
359	45.725
360	44.49
361	44.176
362	45.431
363	45.353
364	46.02
365	46.275
366	46.118
367	45.078
368	46.608
369	45.039
370	46.294
371	45.863
372	45.549
373	46.039
374	45.059
375	45.882
376	45.588
377	44.588
378	44.451
379	45.137
380	44.078
381	46.451
382	44.529
383	44.941
384	45.157
385	45.02
386	45.353
387	47.059
388	45.059
389	44.863
390	46.137
391	45.529
392	45.98
393	44.961
394	45.392
395	44.255
396	46.627
397	45.098
398	46.078
399	45.275
400	45.431
401	45.078
402	44.569
403	47.412
404	44.549
405	45.765
406	45.569
407	45.863
408	44.961
409	46.118
410	45.392
411	45.373
412	45.471
413	44.98
414	45.804
415	45.608
416	45.922
417	44.667
418	46.333
419	45.02
420	46.118
421	44.392
422	44.51
423	45.902
424	44.627
425	47.118
426	45.392
427	45.725
428	44.137
429	44.431
430	46.51
431	46.392
432	45.098
433	45.529
434	46.059
435	46.059
436	46.098
437	46.176
438	45.294
439	45.098
440	46.49
441	46.667
442	48.843
443	50.98
444	51.686
445	53.392
446	54.471
447	54.804
448	54.588
449	55.627
450	55.745
451	55.275
452	56.863
453	54
454	55.725
455	55.529
456	55
457	56.392
458	55.745
459	55.98
460	53.216
461	53.961
462	52.549
463	51.961
464	53.098
465	52.569
466	50.902
467	53.118
468	52.882
469	51.098
470	51.157
471	51.706
472	50.725
473	52.51
474	51.627
475	51.078
476	51.176
477	50.137
478	47.902
479	48.51
480	49.431
481	49.961
482	48
483	48.725
484	47.588
485	48.255
486	47.765
487	48.941
488	47.902
489	49.882
490	47.843
491	48.549
492	47.392
493	49.059
494	48.137
495	48.216
496	47.549
497	47.471
498	48.235
499	46.588
500	47.275
501	47.686
502	46.549
503	46.333
504	47.745
505	46.588
506	46.098
507	45.314
508	47.118
509	47.098
510	47.549
511	46.392
512	47.549
513	48.412
514	47.314
515	45.353
516	45.627
517	46.471
518	45.863
519	47.235
520	46.059
521	47.039
522	46.235
523	47.255
524	46.216
525	46.118
526	46.412
527	46.078
528	45.333
529	47.118
530	46.333
531	45.667
532	48
533	46.176
534	46.216
535	46.863
536	47.118
537	46.314
538	46.451
539	46.667
540	45.863
541	47.353
542	47.725
543	45.824
544	45.471
545	47.176
546	45.588
547	46.804
548	46.922
549	47.078
550	47.059
551	45.608
552	46.941
553	45.471
554	46.745
555	46.118
556	46.314
557	47.627
558	46.235
559	46.843
560	47.098
561	45.275
562	46.059
563	46.137
564	46.216
565	45.863
566	46.608
567	47.02
568	47.765
569	45.431
570	47.392
571	46.98
572	44.549
573	46.765
574	45.176
575	46.451
576	45.549
577	46.255
578	46.294
579	46.059
580	47.471
581	46.49
582	47.412
583	45.49
584	46.922
585	45.824
586	46.451
587	46.706
588	45.98
589	46.882
590	46.02
591	46.588
592	45.843
593	44.745
594	47.078
595	46.608
596	45.784
597	46.725
598	47.49
599	46.412
600	45.961
601	45.824
602	46.412
603	46.02
604	45.529
605	46.157
606	46.431
607	46.529
608	45.804
609	46.078
610	44.961
611	45.745
612	47.078
613	47.51
614	45.765
615	45.196
616	46.314
617	44.961
618	47.333
619	46.039
620	46.373
621	45.725
622	45.627
623	47.549
624	45.451
625	45.118
626	45.863
627	44.255
628	44.922
629	45.98
630	46.686
631	46.333
632	45.765
633	45.843
634	46.451
635	44.647
636	45.157
637	46.039
638	44.471
639	46.039
640	44.745
641	45.647
642	44.098
643	45.373
644	44.882
645	46.706
646	45.333
647	44.667
648	46.255
649	45.647
650	46.157
651	45.039
652	46.333
653	45.196
654	44.412
655	45.059
656	44.725
657	45.706
658	44.314
659	46.294
660	45.471
661	45.667
662	46.451
663	43.941
664	45.451
665	44.608
666	44
667	46.039
668	45.294
669	44.529
670	45.882
671	46.157
672	46.686
673	46.078
674	47.373
675	45.412
676	44.529
677	46.157
678	44.608
679	44.549
680	45.647
681	45.157
682	46.784
683	46.569
684	46.373
685	45.529
686	45.451
687	44.784
688	46.314
689	45.294
690	45.706
691	45.235
692	46.549
693	44.745
694	44.725
695	45.333
696	46.333
697	45.255
698	46
699	45.882
700	45.745
701	45.745
702	46.137
703	45.078
704	45.588
705	45.373
706	44.922
707	44.686
708	45.706
709	45.392
710	46.137
711	45.725
712	45.706
713	47.157
714	45.961
715	47.275
716	45.235
717	45.392
718	43.745
719	46.569
720	45.235
721	46.078
722	45.549
723	44.922
724	46.784
725	46.255
726	46.902
727	46.392
728	46.627
729	45
730	46.235
731	45.157
732	45.804
733	46.608
734	45.863
735	45.275
736	47.392
737	46.745
738	46.941
739	49.843
740	51.902
741	51.745
742	54.294
743	53.51
744	56.255
745	55.039
746	56.137
747	54.843
748	55.431
749	55.176
750	54.059
751	54.765
752	55.627
753	54.941
754	53.078
755	56.255
756	54.765
757	54.275
758	54.608
759	53.588
760	53.314
761	52.078
762	53.431
763	52.176
764	52.412
765	50.529
766	51.078
767	49.667
768	50.588
769	48.196
770	51.176
771	47.647
772	48.059
773	49.353
774	49.118
775	49.451
776	47.608
777	46.941
778	48.569
779	47.745
780	47.804
781	47.824
782	46.627
783	46.667
784	47.294
785	46.549
786	48.647
787	47.392
788	47.137
789	47.373
790	46.765
791	47.843
792	47.098
793	45.176
794	47.392
795	46.588
796	47.667
797	47.588
798	46.961
799	47.255
800	46.176
801	47.216
802	46.471
803	47.667
804	46.588
805	45.725
806	47.784
807	45.627
808	46.902
809	46.98
810	46.039
811	47.49
812	45.216
813	46.098
814	47.471
815	45.961
816	45.922
817	46.569
818	46.804
819	44.843
820	45.353
821	45.627
822	46.686
823	45.49
824	48.216
825	45.765
826	45.882
827	46.804
828	45.392
829	46.569
830	46.471
831	45.392
