0,038	0,006714
0,076	0,004498
0,114	0,003647
0,152	0,00153
0,19	0,000861
0,228	-0,00183
0,266	-0,004102
0,304	-0,002845
0,342	-0,001646
0,38	-0,005966
0,418	-0,005334
0,456	-0,004074
0,494	-0,005599
0,532	-0,002571
0,57	-0,002148
0,608	-0,001989
0,646	-0,000025
0,684	0,001568
0,722	-0,016518
0,76	-0,012438
0,798	-0,012011
0,836	-0,010359
0,874	-0,009842
0,912	-0,009901
0,95	-0,008131
0,988	-0,006953
1,026	-0,005497
1,064	-0,002591
1,102	-0,002866
1,14	-0,001682
1,178	-0,001764
1,216	-0,002774
1,254	0,000437
1,292	0,00414
1,33	0,001839
1,368	0,001786
1,406	-0,000669
1,444	-0,001052
1,482	-0,002806
1,52	-0,00578
1,558	-0,004034
1,596	-0,003301
1,634	-0,002673
1,672	-0,004118
1,71	-0,00184
1,748	-0,000053
1,786	-0,000788
1,824	-0,000439
1,862	-0,00204
1,9	-0,001965
1,938	-0,002292
1,976	-0,003113
2,014	-0,002352
2,052	-0,002561
2,09	-0,002596
2,128	-0,002322
2,166	-0,000943
2,204	-0,001657
2,242	0,000654
2,28	0,003355
2,318	0,004219
2,356	0,005395
2,394	0,003288
2,432	0,005586
2,47	0,001718
2,508	-0,00005
2,546	-0,000078
2,584	0,010253
2,622	0,021504
2,66	0,03246
2,698	0,043822
2,736	0,050713
2,774	0,057813
2,812	0,067692
2,85	0,07295
2,888	0,078045
2,926	0,085285
2,964	0,090149
3,002	0,092022
3,04	0,093947
3,078	0,092534
3,116	0,089902
3,154	0,088422
3,192	0,085654
3,23	0,079945
3,268	0,07779
3,306	0,074299
3,344	0,070639
3,382	0,069934
3,42	0,06573
3,458	0,062211
3,496	0,059424
3,534	0,055083
3,572	0,054875
3,61	0,055359
3,648	0,053685
3,686	0,052056
3,724	0,048593
3,762	0,047643
3,8	0,04694
3,838	0,043061
3,876	0,041522
3,914	0,03817
3,952	0,03707
3,99	0,035019
4,028	0,033119
4,066	0,032446
4,104	0,034012
4,142	0,032008
4,18	0,030147
4,218	0,029748
4,256	0,031786
4,294	0,03213
4,332	0,033679
4,37	0,030561
4,408	0,029448
4,446	0,029874
4,484	0,026152
4,522	0,030368
4,56	0,028315
4,598	0,025312
4,636	0,024254
4,674	0,020647
4,712	0,02125
4,75	0,018897
4,788	0,018537
4,826	0,015502
4,864	0,015554
4,902	0,017253
4,94	0,01934
4,978	0,014042
5,016	0,013475
5,054	0,010956
5,092	0,010692
5,13	0,010137
5,168	0,008075
5,206	0,009375
5,244	0,006264
5,282	0,007904
5,32	0,007824
5,358	0,007137
5,396	0,007493
5,434	0,005091
5,472	0,000775
5,51	0,002532
5,548	0,000891
5,586	0,000628
5,624	0,000488
5,662	0,000775
5,7	-0,000537
5,738	0,000327
5,776	0,000881
5,814	-0,001715
5,852	-0,000568
5,89	0,006572
5,928	0,004502
5,966	0,004743
6,004	0,004657
6,042	0,002752
6,08	0,001506
6,118	0,00064
6,156	0,001561
6,194	0,000502
6,232	0,000163
6,27	0,000188
6,308	0,002105
6,346	-0,002112
6,384	-0,002487
6,422	-0,005872
6,46	-0,004133
6,498	-0,005811
6,536	-0,006246
6,574	-0,003285
6,612	-0,003874
6,65	-0,002223
6,688	-0,000352
6,726	-0,002172
6,764	-0,00142
6,802	-0,000498
6,84	0,000768
6,878	0,002075
6,916	0,003987
6,954	0,002972
6,992	0,004997
