1	30.623
2	30.145
3	31.507
4	31.449
5	30.609
6	31.406
7	32.783
8	32.754
9	34.681
10	35.449
11	37.449
12	37.638
13	37.58
14	37.594
15	38.812
16	37.899
17	39.304
18	38.058
19	40.029
20	39.101
21	38.87
22	38.58
23	39.681
24	38.551
25	37.725
26	38.145
27	37.667
28	36.971
29	36.696
30	37.29
31	35.986
32	36.116
33	36.116
34	36.406
35	36.696
36	35.261
37	35.826
38	35.058
39	34.478
40	35.348
41	35.464
42	36.406
43	34.971
44	34.522
45	33.464
46	35.478
47	33.609
48	32.507
49	34.493
50	33.507
51	34.58
52	34.203
53	34.362
54	34.246
55	34.145
56	34.203
57	33.696
58	34.203
59	33.942
60	34.261
61	32.928
62	34.13
63	32.536
64	32.145
65	31.638
66	33.174
67	32.478
68	33.551
69	33.29
70	32.29
71	31.971
72	32
73	33.696
74	32.768
75	32.58
76	33.261
77	32.652
78	32.87
79	32.333
80	32.797
81	31.478
82	31.826
83	33
84	32.232
85	32.87
86	32.29
87	33.362
88	33.13
89	32.159
90	32.652
91	32.652
92	31.899
93	32.304
94	31.406
95	32.609
96	31.754
97	32.275
98	32.348
99	32.072
100	32.971
101	31.855
102	31.899
103	32.319
104	30.797
105	31.754
106	31.928
107	31.304
108	31.971
109	31.899
110	32.261
111	32.58
112	31.638
113	32.261
114	31.725
115	31.725
116	31.275
117	31.739
118	32.014
119	31.174
120	30.812
121	31.594
122	31.391
123	32.464
124	31.739
125	31.507
126	31.275
127	32.203
128	31.145
129	31.464
130	31.493
131	32.594
132	30.319
133	32.261
134	32.058
135	31.536
136	32.362
137	31.971
138	31.058
139	31.188
140	31.101
141	31.986
142	31.261
143	31.899
144	31.217
145	31.493
146	31.391
147	31.333
148	31.594
149	30.826
150	31.913
151	30.565
152	32.188
153	31.072
154	32.217
155	31.623
156	31.522
157	32.391
158	32.652
159	32.014
160	30.855
161	31.159
162	31.609
163	31.319
164	31.638
165	31.42
166	30.478
167	32.246
168	31.348
169	30.696
170	30.681
171	30.71
172	31.406
173	31.942
174	30.957
175	31.058
176	31.014
177	31.783
178	30.928
179	32.754
180	31.377
181	30.855
182	31.594
183	31.739
184	32.928
185	32.841
186	34.855
187	35.797
188	35.826
189	36.29
190	36.609
191	37.623
192	38.754
193	37.13
194	38.812
195	37.797
196	38.942
197	38
198	38.652
199	38.652
200	39.652
201	39.188
202	38.217
203	38.145
204	37.652
205	38.391
206	37.957
207	37.203
208	37.203
209	37.899
210	37.29
211	37.319
212	37.116
213	37.101
