1	81.27
2	82.216
3	81.311
4	82.027
5	81.838
6	82.23
7	81.176
8	81.527
9	79.905
10	79.284
11	80.959
12	81.054
13	79.432
14	80.257
15	80.622
16	80.635
17	79.784
18	80.851
19	78.635
20	79.378
21	80.392
22	79.473
23	79.297
24	80.622
25	79.459
26	80.378
27	79.189
28	80.568
29	79.108
30	78.108
31	80.081
32	78.149
33	77.73
34	79.365
35	79.149
36	78.5
37	79.189
38	79.257
39	78.5
40	79.311
41	78.311
42	79.608
43	78.851
44	80.378
45	78.216
46	78.311
47	79.378
48	78.797
49	78.473
50	79.5
51	79.811
52	80.149
53	79.014
54	79.797
55	79.297
56	79.797
57	78.824
58	80.122
59	79.811
60	80.486
61	80.676
62	87.676
63	93.568
64	97.122
65	99.459
66	101.189
67	103.622
68	103.473
69	103.527
70	103.743
71	102.459
72	102.5
73	101.581
74	100.135
75	98.73
76	99.405
77	96.797
78	97.135
79	95.811
80	95.014
81	94.216
82	94.378
83	94.878
84	93.324
85	94.446
86	91.554
87	92.014
88	92.473
89	90.297
90	89.243
91	88.757
92	89.568
93	89.351
94	89
95	87.757
96	86.595
97	87.446
98	86.595
99	86.27
100	86
101	85.608
102	86.122
103	86.541
104	85.797
105	85.351
106	85.311
107	85.149
108	85.649
109	84.365
110	84.581
111	83.608
112	83.419
113	82.838
114	82.122
115	83.162
116	83.284
117	83.243
118	82.068
119	81.5
120	82.108
121	81.77
122	79.743
123	80.77
124	80.757
125	80.919
126	80.365
127	80.784
128	80.635
129	79.919
130	79.514
131	81.203
132	79.392
133	80.689
134	80.392
135	80.514
136	79.865
137	79.243
138	79.432
139	79
140	78.919
141	78.311
142	79.838
143	77.865
144	79.676
145	78.297
146	77.703
147	79.135
148	78.838
149	78.689
150	79.757
151	79.527
152	77.986
153	78.432
154	79.378
155	77.541
156	78.865
157	77.122
158	79.135
159	78.027
160	79.108
161	79.122
162	77.959
163	77.27
164	78.014
165	78.77
166	79.311
167	77.757
168	78.716
169	78.095
170	77.946
171	77.365
172	77.405
173	78.081
174	77.014
175	79.095
176	77.649
177	78.392
178	79.473
179	78.838
180	77.689
181	78.419
182	78.257
183	78.311
184	78.297
185	77.757
186	78.284
187	77.892
188	78.811
189	78.23
190	77.973
191	78.554
192	78.149
193	77.608
194	78.459
195	77.392
196	78.595
197	76.797
198	77.054
199	77.527
200	76.865
201	76.608
202	76.959
203	78.014
204	77.716
205	77.905
206	77.054
207	77.095
208	78.865
209	83.662
210	90.919
211	94.986
212	96.392
213	98.027
214	99.527
215	100.365
216	101.811
217	101.757
218	99.946
219	102.23
220	99.973
221	101.392
222	98.919
223	97.122
224	98.419
225	96.932
226	95.77
227	95.865
228	96.284
229	93.23
230	93.338
231	92.662
232	92.986
233	92.284
234	90.649
235	90.203
236	90.514
237	90.392
238	88.622
239	87.959
240	88.459
241	88.041
242	88.662
243	86.365
244	87.216
245	87.149
246	85.622
247	85.459
248	84.541
249	84.959
250	84.297
251	83.554
252	84.784
253	82.838
254	84
255	82.351
256	84.338
257	83.297
258	82.419
259	82.824
260	81.676
261	82.027
262	82
263	81.486
264	80.365
265	79.014
266	81.297
267	80.865
268	80.959
269	80.865
270	80.797
271	80.095
272	80.757
273	80.324
274	81.068
275	80.459
276	80.973
277	80.257
278	80.541
279	79.162
280	80.351
281	78.405
282	78.77
283	79.338
284	79.824
285	79.459
286	79.649
287	80.919
288	77.703
289	78.419
290	78.23
291	78.703
292	77.676
293	79.027
294	79.324
295	77.541
296	77.919
297	77.297
298	78.635
299	78.608
300	78.595
301	76.878
302	77.932
303	78
304	78.081
305	77.811
306	78.568
307	78.703
308	78.162
309	77.392
310	78.257
311	78.081
312	77.824
313	78.081
314	78.5
315	76.703
316	77.095
317	77.554
318	77.581
319	77.486
320	77.027
321	76.284
322	77.432
323	77.095
324	77.419
325	77.27
326	78.324
327	77.892
328	77.649
329	77.797
330	76.946
331	78.284
332	77.243
333	78.351
334	77.595
335	77.595
336	76.635
337	76.338
338	76.932
339	76.757
340	78.23
341	76.865
342	77.838
343	77.365
344	77.014
345	77.743
346	77.054
347	76.878
348	77.365
349	76.595
350	82.014
351	88.77
352	93.405
353	95.703
354	98
355	98.946
356	100.162
357	101.351
358	103.068
359	101.905
360	99.554
361	100.23
362	97.838
363	98.392
364	96.189
365	97.608
366	96.365
367	94.946
368	95.649
369	93.946
370	93.514
371	93.149
372	90.608
373	91.149
374	90.919
375	89.851
376	91.041
377	90.122
378	88.757
379	89.554
380	88.878
381	86.608
382	86.878
383	88.676
384	87.189
385	86.257
386	85.649
387	84.932
388	86.135
389	85.473
390	85.595
391	83.284
392	83.527
393	85.392
394	84.23
395	83.973
396	82.676
397	82.149
398	82.878
399	82.378
400	82.716
401	81.784
402	82.486
403	81.095
404	82.743
405	81.014
406	80.662
407	81.392
408	80.378
409	81.446
410	80.716
411	81.392
412	81.189
413	80.162
414	80.054
415	79.986
416	80.568
417	79.5
418	78.851
419	78.459
420	80.419
421	80.054
422	78.284
423	78.054
424	78.568
425	77.919
426	78.757
427	77.851
428	78.473
429	78.419
430	79.162
431	79.622
432	77.946
433	77.824
434	77.892
435	78.541
436	78.541
437	78.703
438	77.851
439	78.73
440	77.986
441	77.865
442	77.959
